ra dec z
146.6305578626706 24.581712115369765 0.03361477330327034
221.03838697406394 27.594174664017096 0.031160440295934677
140.65580093352017 21.95740418548221 0.026021307334303856
161.96809950297498 12.682833347870698 0.05447344481945038
184.8687849137053 6.272885727427106 0.0051676370203495026
155.94793570644802 19.177158066192984 0.026768647134304047
11.503641830680984 29.95957407570346 0.01596773788332939
167.76448967403007 26.77803159382213 0.0345274955034256
249.79757489713597 0.9027922167076077 0.03250279277563095
31.76238949542136 -0.8288672236576645 0.044107481837272644
120.05264672285091 34.40792776299996 0.054673802107572556
137.72541605540155 19.51881659161864 0.029206831008195877
229.0086735567998 19.598465878348865 0.049138665199279785
225.38273894386117 29.337192928834625 0.032799407839775085
193.7948622192428 -3.3974369332787764 0.004950098693370819
141.9814925174124 48.08208512685034 0.027522124350070953
188.25209909393055 32.86784316498294 0.030445070937275887
206.2005381927697 31.440842467002778 0.042872801423072815
146.0952993133329 29.689867680830528 0.03197076544165611
241.53670129576668 15.786273590837183 0.040113165974617004
189.53202339441808 22.698581765119823 0.023224255070090294
149.34328655025462 58.99133937080677 0.009956815280020237
139.27232055280376 25.429621191093478 0.005511172581464052
243.2497245929614 30.839413557375114 0.022524727508425713
50.537823549609165 41.45074615766034 0.020880384370684624
225.58491633667737 10.655820972990169 0.03388666734099388
214.654521426304 -0.890381499013837 0.04833684861660004
150.66794283912355 32.784719223709125 0.048604682087898254
164.77600995678367 55.6449181022711 0.048576489090919495
204.94475274341778 2.626413855407476 0.0240437313914299
216.06847004069937 52.53564117116556 0.018613966181874275
210.82888118068013 7.505324043415233 0.023186612874269485
216.52491614730332 59.88607952725449 0.05102862790226936
154.73694077988048 28.6135850816375 0.050590045750141144
186.66173087005475 44.239688099590126 0.04780348017811775
204.1615121171519 61.49328347996972 0.03576696291565895
199.4424603107549 33.83756780907459 0.03723407909274101
349.3649525950077 7.631565797454075 0.012915621511638165
243.07340235584644 28.429546384373538 0.05313786119222641
151.7590819715587 37.13431187367136 0.05234374478459358
208.5367429596387 30.88594109895502 0.042416006326675415
139.39028175205976 16.85544589429648 0.02853180281817913
218.35138230554773 4.450447700212799 0.005279040429741144
230.07962894218994 3.9834327425859075 0.05134705454111099
196.380597526993 48.29390461213741 0.035460636019706726
197.37762533786807 62.16283847025234 0.027409370988607407
144.54518481501756 3.078916749037206 0.022042153403162956
144.54664705984368 26.736484456606 0.04294741153717041
234.58846039856172 33.18476649238561 0.022045176476240158
231.48044147812064 14.251125625711905 0.046833958476781845
121.5714115891632 45.77866068403096 0.019224511459469795
193.5826584971612 7.690261939992802 0.0520256832242012
161.96090013593758 57.970687358962174 0.04721309244632721
222.8483629735322 51.476163924932756 0.03531566262245178
154.77175674208348 19.345719768214394 0.028052782639861107
49.50068073525094 -7.296675900435312 0.017095664516091347
132.1931587583655 18.090062869178343 0.01431731041520834
155.32271887728086 23.745739539853258 0.0395609475672245
190.5450781577884 4.112638526512824 0.04724026843905449
236.0612930677316 22.209209991514296 0.04124925658106804
167.91263389015336 26.311164523718624 0.038135576993227005
197.91243197178514 34.63661822857438 0.037432778626680374
242.04239403072654 38.824968344310506 0.037762418389320374
345.27072994469944 13.834779716988177 0.024462074041366577
238.4834152703625 9.37774557465818 0.04559902846813202
118.00016019278503 50.158135746943884 0.02436562068760395
227.01160999012728 40.251993138145245 0.031522974371910095
229.4754554583941 20.838070575821668 0.04018189385533333
199.2084102009303 38.7189024354659 0.053898245096206665
195.70646812402026 9.283175611073263 0.034968651831150055
46.010565633842916 -0.4180281843129468 0.028227973729372025
224.50930405943674 10.298130172761873 0.04980504512786865
355.57410078182517 -7.931449501405253 0.006908122915774584
170.33467881039803 36.704588817723305 0.047612447291612625
128.81926716130732 19.22521674431068 0.03663239628076553
146.0975911963297 12.32880281888804 0.043547533452510834
193.87135398179063 38.944023908304715 0.04361174628138542
143.28422088771694 9.185017726999849 0.05057140812277794
136.3633286052794 50.96550849821232 0.05440510809421539
228.71561224644995 0.6998362252388152 0.03787635266780853
159.28105839015706 39.77749194822493 0.03867252916097641
183.89958981921203 5.870621053479851 0.023478785529732704
218.98181479779942 36.71956102677689 0.013674898073077202
131.80869623250763 1.3624069399766132 0.03982769697904587
227.1651077461257 2.9723262801409995 0.04596900939941406
240.39197405319544 1.707827873296909 0.00642779003828764
173.4083576095554 54.90842459855067 0.027125174179673195
247.74655785029728 34.93637714383455 0.032668448984622955
148.18810975324902 0.7516315075969838 0.02616739273071289
358.30211175555957 28.28351120378044 0.02331950142979622
215.52825837651167 26.996857336774127 0.029729871079325676
313.57074209244337 -1.2491779649637247 0.04744461551308632
127.34375571020998 43.35869103276582 0.031117437407374382
191.44273842972095 1.7080341559722685 0.04756487160921097
169.03892327719083 0.5735690572069778 0.028923053294420242
228.67511064414654 8.58270379919249 0.03355998545885086
325.6128909923964 -7.405752027771694 0.053272344172000885
250.81340708181256 24.685454349839883 0.044051337987184525
173.49621741627337 49.21189357578903 0.03159857541322708
121.30043005436129 -1.5574335083770219 0.046792443841695786
154.81630445487167 9.112505412258713 0.050588931888341904
172.95301510765472 1.7594992186836205 0.0469992533326149
245.0385994810276 42.06656513467549 0.03480241820216179
349.0579790745499 0.3076044647017725 0.03033352643251419
196.88658404006068 3.1708476472252967 0.03821061551570892
128.3766000027966 21.084439001667786 0.04238336533308029
247.0864914762759 32.81062653288244 0.03367334604263306
145.97598336238212 52.07213086980554 0.04567274451255798
123.30484892854989 45.994682327633065 0.0014377107145264745
170.52811987140214 33.0378985086098 0.043334417045116425
212.48848839988023 12.15786956863725 0.023022489622235298
119.69915786891067 12.864765149087171 0.035194315016269684
224.6207174466476 3.406987314349214 0.043648861348629
213.90761966670289 27.051588441702982 0.05431050434708595
231.36426550334562 44.46644847089498 0.031874001026153564
166.17000805715696 33.20969123613814 0.045026227831840515
194.44870968088136 36.37069831600832 0.015093796886503696
237.7993372807253 21.942648755140283 0.025966158136725426
148.3806857279025 24.240411799638363 0.03490787744522095
273.9927743456168 13.78533296563628 0.009963574819266796
243.44903046739927 29.153172344254898 0.03054322861135006
240.3854621345048 15.472315877478454 0.038379374891519547
232.82208196981384 -0.3462593044887686 0.038165003061294556
141.4656702856104 66.1690938700129 0.005640765652060509
185.18548500435332 58.222790239026956 0.04429420456290245
220.7020977622559 6.65677318559138 0.027875110507011414
222.27899263216088 61.79099505851828 0.010006177239120007
46.693719050192996 -0.3212358850530077 0.04000106826424599
180.90019982707557 8.388410967561471 0.02015242539346218
355.5347438202151 -3.500224667719916 0.022849176079034805
226.92058343401462 7.889002163416394 0.04110248014330864
219.2889444837895 51.66986869364478 0.044662583619356155
172.52838723694725 -7.0992758097435065 0.030624566599726677
242.79662931204433 58.17767134065865 0.05378395691514015
261.11817347800223 24.971724083471926 0.014136468060314655
153.36957499035114 49.83595459203405 0.050793133676052094
143.75840830176415 9.92006755235202 0.04959999397397041
153.72069449796146 12.578045922425002 0.0412692129611969
171.9064520785053 47.41080114156017 0.0406913235783577
238.5638444439989 10.969432044697673 0.036082182079553604
325.0097543597501 1.207519799188958 0.0505417101085186
159.90108992299002 7.959848199052027 0.03268151357769966
195.33609940859122 39.916703329832636 0.03682674840092659
169.85447071498172 -0.9083279971474477 0.05017944797873497
170.4097824199414 2.9152629804760344 0.04705039784312248
173.91166306064457 1.3575596551671043 0.017845457419753075
159.04469148522824 -3.0308501280633804 0.037285853177309036
19.022352309466857 13.907457392691345 0.04681749641895294
172.0345350723639 0.8693289786021112 0.04032796248793602
348.832760080942 13.728197417610064 0.041047148406505585
156.04546791875632 15.45631108838627 0.05283132940530777
166.2685526371913 59.66604061012497 0.03323677182197571
50.927246670837995 -0.11071285050436268 0.05240983888506889
12.006298556019486 8.297081058206592 0.01759219728410244
201.10602285107794 42.94409029071277 0.026997871696949005
255.37597119660154 30.167557957386432 0.0358315110206604
189.19155258843404 32.115746434253644 0.023628054186701775
225.19061543330443 12.60255559713493 0.028012149035930634
211.1152651848466 57.28040157472476 0.05215809866786003
31.833968019468767 -8.065871623175827 0.047961242496967316
20.433531882168754 14.608123164147568 0.05394364893436432
202.96490142230226 12.809303425377683 0.043182242661714554
161.7334039886502 37.384624699480675 0.02439691498875618
210.85691345951363 63.78038805946002 0.0367790162563324
208.2878815295509 40.32370361627436 0.008972887881100178
148.94683884202942 40.77644404496612 0.04567361995577812
226.44125760745666 7.670804218867321 0.037925880402326584
240.75783867354153 19.067580892922965 0.04668720066547394
201.03798674644065 10.690962078487921 0.040133845061063766
132.79186806692906 18.800127851724298 0.045317284762859344
198.7588556536762 0.452799377094761 0.047160711139440536
131.78943110936618 56.04921462175205 0.04310855641961098
131.47714205355174 51.753046067170445 0.014018935151398182
188.80537334350942 26.49600184575452 0.020716531202197075
162.48480276369264 -0.6359502451355326 0.037799540907144547
204.55647224838182 6.465754283344809 0.02382745034992695
212.27569246743386 0.18881224145549153 0.05367541313171387
22.88158729567706 14.461282628732587 0.03614836931228638
250.55241568308045 22.4063294554085 0.01714913547039032
176.52743431176745 49.8013668560999 0.03259575739502907
121.7065773669454 32.48410603250082 0.04913579672574997
217.8524415694005 1.2343976471852234 0.029996758326888084
178.52762682028956 25.567418543558386 0.020766975358128548
187.87070347622375 17.04597963373264 0.04581321403384209
239.10207998292356 42.39547923403623 0.04070822522044182
328.8017395102927 0.9852252424061086 0.03497559204697609
199.864755870428 11.436125892911914 0.05204685032367706
19.647475957782362 1.1665517169788922 0.043881990015506744
160.8795246694884 24.922499773458043 0.0019546886906027794
226.19681233216406 8.171217967211023 0.031394489109516144
244.3323062897949 61.9392113036659 0.013289214111864567
158.45614708347856 18.88051714973403 0.054524026811122894
229.78373056329494 3.2976058106536024 0.04656355455517769
159.7882103599434 10.60180608946394 0.03280554339289665
201.5392801247647 26.7701171478041 0.037140846252441406
131.27559627055726 44.588729263721895 0.053890377283096313
178.76746272589645 28.34791861463696 0.0016760623548179865
225.48783936605247 49.72838899797359 0.04868120700120926
183.70179607874144 23.720305205031178 0.05244804546236992
212.37513102660938 25.116523564534816 0.03483281657099724
167.75336197577704 26.888472623835984 0.03426355868577957
155.11014219376182 40.87810164657696 0.003875596448779106
120.39341868340965 12.084321466512337 0.015033785253763199
129.56385813266388 30.207675634418674 0.04926508292555809
126.43567317344856 47.7843457407648 0.04879876226186752
193.2133160571056 17.74873980604019 0.02159520797431469
146.08802472257213 39.83318365504164 0.04118951037526131
249.89216722457002 32.54574488871507 0.05191837623715401
2.675436102234576 -0.9095526416440733 0.038752537220716476
3.3326328949706534 35.30856753473487 0.046682365238666534
184.98533626537997 28.55534745894754 0.008578403852880001
244.92507034567507 25.590083300103984 0.048461638391017914
180.56593785380701 15.45037778640549 0.04316462576389313
183.35322231927432 21.668932476989536 0.025419360026717186
194.6890214200109 9.152501833737814 0.046295300126075745
257.17281160341736 22.201483451313358 0.04368642717599869
225.64988695623558 48.462448569217 0.026054322719573975
356.05347307499653 2.2770703663692724 0.021484896540641785
182.76230070823374 40.47508044384465 0.03715639188885689
139.37972263574477 33.475530186720675 0.02206466905772686
245.2533850348279 21.168345226939522 0.030915454030036926
185.2277480555247 48.57997984559756 0.05377708375453949
20.099699618894082 5.827888082890252 0.007208331022411585
323.5846306158634 10.582366179118381 0.03939461335539818
144.35225493502617 48.51557021408208 0.02434910275042057
146.31340260899324 34.71225942218379 0.04087229445576668
215.9113694427339 9.116555656903435 0.024863941594958305
155.0401509125581 13.329645751806007 0.02869553118944168
137.47374294427868 36.870776287756215 0.030484993010759354
27.890243211272825 33.21650714833599 0.03391684964299202
6.812382219642455 0.8548088145535028 0.04479658603668213
170.53084849568265 34.366318214056086 0.03417724743485451
177.05441328704828 21.494507582454606 0.024425650015473366
246.52718394569422 -0.6793769146883137 0.048703767359256744
126.55472077463895 4.595349804134025 0.028383012861013412
221.10032257112604 23.814012178424374 0.03963514044880867
202.9334638294584 14.236795483992815 0.04425979033112526
163.8290395861424 -2.015885993456581 0.05142565444111824
156.72680460308638 18.102964898430997 0.04430895671248436
196.08396448474397 42.190840118929195 0.036695417016744614
123.59951053061108 9.791639185314867 0.05437306687235832
250.1990906661204 33.93087247529942 0.036653392016887665
220.16233854175428 61.800678496383206 0.048517994582653046
202.31870245474622 12.489345338053566 0.024430377408862114
47.2307829417433 11.901499217875026 0.02512742206454277
202.46817373427254 25.576979745767403 0.0466168150305748
199.93644514934232 33.28057582225619 0.036172978579998016
140.51845788822916 26.996695690651134 0.04456138238310814
117.09233893248576 41.74040167447631 0.027990661561489105
176.45438161630636 13.766688674663449 0.010627368465065956
29.65718650784634 -2.7641395829252917 0.029280301183462143
211.55580653615067 -1.1452460278732775 0.05319688469171524
168.94780155620523 50.40163530704427 0.047306813299655914
189.91392362691417 44.82212948323199 -8.48704730742611e-05
232.62788665456392 -12.603446089340803 0.02115800231695175
178.47498887886633 13.278111653813971 0.02446606196463108
248.86648883617335 22.421891524013667 0.032603371888399124
168.23874037294934 18.761563529271754 0.0028338723350316286
226.07549292819783 21.614243274852104 0.048354730010032654
327.4273276943003 13.361853275001831 0.03812309727072716
227.0566524729293 10.25104527942984 0.034915294498205185
242.928973565683 14.096442062904927 0.032355062663555145
6.718002897709865 23.52032304318315 0.02323944680392742
219.2556189252424 17.014161369485734 0.04059614986181259
132.48610435067536 25.684107625934296 0.008042965084314346
1.6439979842230383 15.809019578889012 0.05425623804330826
199.53178419139894 24.741923160013354 0.009318347088992596
314.63697297069814 0.8590235259358874 0.04806211590766907
160.85653169470564 19.060441391519543 0.049088165163993835
190.06957454420217 -14.386833611817762 0.043049849569797516
131.5449456237983 27.909949500065146 0.050607454031705856
197.5328808474631 2.606604827052128 0.046808503568172455
225.21757634579637 12.59280123076109 0.028544902801513672
234.765369692087 31.197937428127315 0.05396028235554695
5.708413285151434 24.152376491740945 0.04188237339258194
121.33845729207356 17.02173417583338 0.038820501416921616
164.1150608305039 43.49651271988302 0.050850123167037964
222.56285449053362 27.793903389079965 0.030352767556905746
124.53979863999926 58.09266661620477 0.025000667199492455
167.97941015583206 57.02639013702934 0.04714473709464073
192.29923541772976 27.385080696726167 0.020870229229331017
170.39870418453444 18.458546756081915 0.017870301380753517
40.845460776036965 -0.9267005561579503 0.053882159292697906
119.24294715138329 5.608963632183506 0.03397355601191521
239.55156976580392 19.57971069956302 0.047292560338974
202.51310659031859 12.934810386218043 0.023189174011349678
219.88785905687342 9.482714099992416 0.051559511572122574
229.56413776578415 27.400314667616446 0.054997965693473816
231.53921998362517 0.7903126870835268 0.05062210559844971
164.54457158637527 46.393079884679274 0.039407990872859955
240.48256980335452 44.97176062669269 0.03879241645336151
149.18076989266265 11.880784609187964 0.04501065984368324
244.51284318129717 50.609591817034655 0.0468490868806839
258.658090223121 29.520551095513387 0.04476631060242653
29.691650857621553 5.525290697777959 0.02239886298775673
241.4697729234975 12.592194903157841 0.04812975600361824
148.70483486249103 10.730593159340364 0.04029392451047897
119.36641528588738 35.72121350576809 0.013886294327676296
263.90468118236345 34.92016717149623 0.04757631942629814
183.71684058633906 41.25639547459805 0.03769787400960922
33.09271348073843 0.8911381898921797 0.04797077924013138
256.4620653380214 32.97538853645116 0.031392183154821396
195.32289144067354 11.353093933542986 0.053514428436756134
205.522900571038 23.593231013475634 0.027701513841748238
167.76247160324974 2.498281410172517 0.03942623734474182
229.17650759634475 36.61392645965756 0.022852346301078796
241.2317180824221 23.969612088150683 0.031068723648786545
10.45559576887995 -1.0281745093991697 0.019137730821967125
232.2286652685993 56.46483311431242 0.04891007021069527
195.86357964807 40.424436225806105 0.035092342644929886
214.40745769214942 24.87565981869642 0.05006609484553337
119.13534477081754 52.66951641035942 0.04177161306142807
151.54589695719883 37.98414568784187 0.02152644656598568
139.46846653327663 54.88381007517966 0.04486474394798279
202.6815064654635 33.838437651500875 0.039806343615055084
247.90219603926624 57.706501664653366 0.018269333988428116
184.68935917863286 24.68013405616841 0.05466413497924805
137.8022455574275 51.806187608755494 0.03921596333384514
181.60818685037066 23.550591144820544 0.04870770871639252
205.52087553432233 0.7182942546556673 0.022655772045254707
243.21123264958007 39.6138962463226 0.03782154247164726
182.50472193493445 58.27563994753399 0.033619631081819534
50.07952055200524 0.5019117007888031 0.023399051278829575
232.30891760664122 30.88187067148012 0.054100845009088516
155.58699884419093 -2.651628028361457 0.052329614758491516
40.862790200713675 -8.109336162129903 0.03107689879834652
44.56245129831362 5.916850789347549 0.021484896540641785
183.40742565961787 1.0629381142487369 0.00510020274668932
179.0588363685349 31.30368517329342 0.0024483641609549522
216.94754694607528 14.56778199132968 0.051308512687683105
102.99475781361637 27.578377045975298 0.04055478423833847
182.4758372303578 58.42623863091138 0.049767907708883286
125.290600760015 17.00315509359193 0.044197820127010345
247.28475961359433 8.090353109010522 0.02977731265127659
199.00948972827635 63.81453384224672 0.03724559023976326
217.24986709690145 26.796128746687735 0.014772560447454453
306.60958767060526 15.017946816191092 0.028373004868626595
14.770153732660946 -7.088845827799069 0.028169531375169754
173.62864697275572 35.640680006088864 0.03874380514025688
232.58264654601868 -1.765923267734447 0.03784921020269394
232.9483660536468 7.308177605271951 0.0336499959230423
116.35343308789282 45.837394722991675 0.031313277781009674
142.03364152656172 12.808682466952769 0.02808378078043461
157.74517890899406 35.31690599072783 0.04427006095647812
234.09565310915573 12.127537927489476 0.05139396712183952
139.0842237303352 17.793178154976534 0.02878156676888466
210.54731223705198 33.65839083960835 0.033943239599466324
214.79025150330747 -19.47794028513942 0.035801488906145096
156.04661118513314 20.560311785108127 0.04177670553326607
263.01240180315574 59.98193678017919 0.02914416231215
192.75186317535562 63.40897044832483 0.04852106049656868
116.60942728628888 43.2046431272445 0.0420297235250473
349.5281849936931 0.2187484143888862 0.028910908848047256
247.96678139582698 13.538763259434866 0.0532355010509491
162.21644901794545 37.91480917988999 0.03725788742303848
197.9774893826761 38.39348684673807 0.053461235016584396
255.34322550091036 20.315290811524374 0.03522484377026558
168.03362959681215 27.575920902278984 0.03462827205657959
28.18234476127954 33.66382071871325 0.04599855840206146
1.3078601579186755 6.772017887429913 0.020984549075365067
227.05775479413916 6.8150781105300595 0.04580231383442879
193.60205070253136 9.434029843971675 0.044914789497852325
257.75658242992785 22.732987352179588 0.04937643185257912
157.9932605579759 -0.7778816155827168 0.0469529964029789
231.2399882677871 40.25015331864241 0.03199804201722145
144.69685925699153 34.917103725670714 0.041892051696777344
315.59957983105096 0.18656846593707513 0.05120177939534187
229.71380178816594 6.435887953993898 0.0338701494038105
192.23221010222613 41.77899596324213 0.039522167295217514
17.674081744759597 3.6141567182591694 0.017635561525821686
197.98352317114094 11.096915781976032 0.03140469267964363
227.17583481307045 46.90703477537416 0.006428319960832596
244.05033167943924 42.399811571802864 0.023163335397839546
187.47904658202174 47.02044189496852 0.040447480976581573
344.5419433027205 14.308513673159043 0.007000632584095001
145.53981357815422 40.218842881176855 0.018164584413170815
30.816764834458617 -1.0403253543143482 0.04180923476815224
196.22668998355854 49.65890688607731 0.054159458726644516
209.67043480811805 24.501734625641774 0.037052832543849945
148.2206292620451 41.25327801688298 0.045158229768276215
6.5807695180717936 0.008994123750523145 0.04493672400712967
224.75948287429927 49.394366390730816 0.04863898083567619
133.45255849530614 57.17190685312767 0.03903501108288765
349.7791021473792 26.152657800544038 0.0185595341026783
152.2174573534135 32.53842360454476 0.019783049821853638
146.36247755544963 7.43247893346719 0.04695739597082138
191.4364573060318 49.96547854568858 0.03971221670508385
233.04088714689286 9.703653013822738 0.04360098019242287
351.63667546222877 18.26601780668396 0.00533703388646245
223.54553121101827 15.938857948903722 0.045424677431583405
125.47712243347414 3.7129804090812826 0.030609874054789543
211.0247278547692 34.51370254026059 0.02703913487493992
226.43252988276893 56.39249236591994 0.030140329152345657
127.10636995412257 40.63058886488669 0.02456727810204029
155.62780817401736 17.66544220212848 0.03926732391119003
245.45438925372264 47.05210657162914 0.02950596995651722
162.75718466850637 8.473480359239147 0.021741488948464394
153.6193937908024 15.902493769078609 0.010163947939872742
156.27481813912303 34.87590152943251 0.037313032895326614
142.58655688865844 23.6343546478015 0.02150345966219902
195.07253676489805 27.71145541912281 0.023999974131584167
229.13546594614215 12.754201343885148 0.028276352211833
22.4424847496207 32.0211649630278 0.02113465406000614
52.50156570248607 39.059570634847184 0.01870296709239483
210.87386741321922 19.21017356264298 0.05239075422286987
158.35102899695056 33.20487210434026 0.04247239977121353
349.68127075761913 -3.0056169740168355 0.03133172169327736
163.8159523203029 -0.9281124766065647 0.05176415666937828
155.57365292073433 13.700732032874352 0.043990910053253174
123.08204347943504 54.29600556109045 0.04297223314642906
347.51165129348146 -8.69992000307856 0.023489536717534065
0.008884753561726225 15.881732391326464 0.020016837865114212
1.9277582961736814 15.186890141448375 0.04456108435988426
225.87947354007613 14.8131290980666 0.036132603883743286
137.82632793714055 34.71601999537515 0.027112169191241264
2.1660710367424327 -4.27069738178741 0.02100122720003128
201.6310012703775 33.183496764628195 0.023847773671150208
196.08367953264525 2.715198161474513 0.04166800156235695
207.92679035996457 16.460886883892517 0.03481190279126167
31.431856440272387 24.23412697419955 0.0422426201403141
18.33238035796966 -10.468778897407363 0.022756502032279968
225.62232250343445 19.14084469614068 0.0511774867773056
238.2001380905242 53.64340752682482 0.04003409668803215
199.56974259297246 48.63986932375669 0.03578043729066849
208.03482827552898 14.116207869918453 0.022678084671497345
187.84597475109393 25.913633756084852 0.023157447576522827
139.62310843098496 25.96846090886333 0.024825934320688248
110.81690547930944 32.49532429628176 0.015107140876352787
174.17533946791718 22.04639867003833 0.030822928994894028
171.14879414315706 47.614020285583024 0.03339635953307152
238.73330968176407 23.811508612870355 0.04503960907459259
167.2719157688928 -14.884182534639194 0.02573784440755844
122.29551241779089 8.902506253969758 0.05223873257637024
192.11978441901215 42.29768253455795 0.05367071554064751
167.89701140208797 43.95076367987989 0.05280978977680206
120.54743005988792 52.11582386082132 0.043303653597831726
175.44862931956825 9.565125985002446 0.028970200568437576
168.0516268657235 9.833283001019733 0.04694162681698799
121.00577564838166 24.54550024230315 0.043926749378442764
176.23498009290347 49.72528948525506 0.0319848470389843
337.11138257918236 0.5988769461214406 0.0372295156121254
347.2638130526248 18.17671658039711 0.005697283428162336
39.71418768498882 0.5087027615537791 0.04718276485800743
126.29261057005722 37.98882658156746 0.02136538363993168
238.7609396769481 10.93700363568215 0.040545955300331116
182.40874401807028 58.040690970469875 0.04799957200884819
243.7502225690812 27.686992938007254 0.05137265846133232
348.91569366325695 6.708285528897407 0.012315205298364162
203.80652980431583 -2.070608059681015 0.05387333035469055
42.683117255599036 0.9464321403127619 0.04412466287612915
142.63032012160164 39.297272147424884 0.04599229618906975
195.3165589790009 5.080666003569549 0.045113470405340195
170.36413061992823 57.768510689705806 0.0063988519832491875
223.44472342311892 20.11596675351753 0.03096473403275013
193.84405396037383 28.467898564538586 0.023418275639414787
181.28529414040847 2.3457559417489695 0.018961550667881966
185.78063600521406 -1.5565525057394098 0.04930084943771362
40.42788341481847 44.07798673342111 0.018686288967728615
132.15988396858262 39.38257410681341 0.030291806906461716
33.565413062040314 -8.490486963704706 0.03376299887895584
250.3570493297816 40.49891168786406 0.03183479979634285
178.67950006954308 33.536828103465346 0.031938329339027405
222.15038776524653 19.951583244893982 0.04414409026503563
349.75002825131276 0.23561848957589782 0.054037466645240784
184.12154988183138 14.012307349492072 0.025639036670327187
198.98191943053786 8.805361231966655 0.05050814524292946
168.4444754839297 55.721835934488126 0.027616821229457855
18.158396388727315 15.551063884450867 0.04287472367286682
24.475897927909802 20.4155230403293 0.03516438230872154
237.667139023279 24.67304316160079 0.02364916354417801
208.98498622287528 8.045734151291748 0.043955910950899124
240.93533261304538 52.40355484507692 0.04317964240908623
162.05127642345568 45.5952968423619 0.05009261518716812
169.25162036776433 29.14062133727018 0.04662183299660683
139.1222594730832 17.177954302670372 0.05114138498902321
181.58563194494286 10.099272573027104 0.051288869231939316
158.75358110978752 26.103789235700635 0.05248043313622475
130.8157899890421 45.43088236776972 0.037844665348529816
189.58626406595542 1.2850542023232525 0.043348271399736404
184.83802701484686 4.7735091770616185 0.006888986099511385
26.27530223277429 -17.408050637659667 0.041578829288482666
199.86139294400797 43.766432612280326 0.03495153784751892
120.25285866054668 42.105323252655005 0.030486810952425003
186.90543657245954 14.456302461555941 0.004153253976255655
182.3792372156102 66.1185092513151 0.04066626355051994
339.8883402435151 -6.584712947012428 0.023746464401483536
173.08040804557086 34.95280021311914 0.021309584379196167
349.470944068463 9.433360443908398 0.04306318983435631
169.45959156887363 0.6161920501368727 0.024800527840852737
169.78934079655096 3.4471613782074026 0.04830560088157654
234.176286947632 9.02528921584489 0.03331954404711723
145.48995017676003 13.368023683106477 0.03941658139228821
160.06289980072023 23.126094361787146 0.04593966156244278
176.16804270864168 28.58164309484013 0.050622083246707916
133.07668156436787 20.907872867311447 0.029138199985027313
213.18561753818815 27.098892246621713 0.05379393324255943
